,장소코드,장소명,시간대,혼잡수준,최소인원,최대인원
1236,POI104,어린이대공원,2024-04-15 19:00,여유,5000,5500
1237,POI104,어린이대공원,2024-04-15 20:00,여유,5000,5500
1238,POI104,어린이대공원,2024-04-15 21:00,여유,4500,5000
1239,POI104,어린이대공원,2024-04-15 22:00,여유,4000,4500
1240,POI104,어린이대공원,2024-04-15 23:00,여유,3500,4000
1241,POI104,어린이대공원,2024-04-16 00:00,여유,3500,4000
1242,POI104,어린이대공원,2024-04-16 01:00,여유,3000,3500
1243,POI104,어린이대공원,2024-04-16 02:00,여유,3000,3500
1244,POI104,어린이대공원,2024-04-16 03:00,여유,3000,3500
1245,POI104,어린이대공원,2024-04-16 04:00,여유,3000,3500
1246,POI104,어린이대공원,2024-04-16 05:00,여유,3000,3500
1247,POI104,어린이대공원,2024-04-16 06:00,여유,3000,3500
1248,POI105,여의도한강공원,2024-04-15 19:00,여유,3000,3500
1249,POI105,여의도한강공원,2024-04-15 20:00,여유,3000,3500
1250,POI105,여의도한강공원,2024-04-15 21:00,여유,2500,3000
1251,POI105,여의도한강공원,2024-04-15 22:00,여유,2000,2500
1252,POI105,여의도한강공원,2024-04-15 23:00,여유,1500,2000
1253,POI105,여의도한강공원,2024-04-16 00:00,여유,1000,1500
1254,POI105,여의도한강공원,2024-04-16 01:00,여유,1000,1500
1255,POI105,여의도한강공원,2024-04-16 02:00,여유,800,900
1256,POI105,여의도한강공원,2024-04-16 03:00,여유,700,800
1257,POI105,여의도한강공원,2024-04-16 04:00,여유,700,800
1258,POI105,여의도한강공원,2024-04-16 05:00,여유,700,800
1259,POI105,여의도한강공원,2024-04-16 06:00,여유,1000,1500
1260,POI106,월드컵공원,2024-04-15 19:00,보통,7000,7500
1261,POI106,월드컵공원,2024-04-15 20:00,여유,6500,7000
1262,POI106,월드컵공원,2024-04-15 21:00,여유,6000,6500
1263,POI106,월드컵공원,2024-04-15 22:00,여유,5000,5500
1264,POI106,월드컵공원,2024-04-15 23:00,여유,4500,5000
1265,POI106,월드컵공원,2024-04-16 00:00,여유,4000,4500
1266,POI106,월드컵공원,2024-04-16 01:00,여유,3500,4000
1267,POI106,월드컵공원,2024-04-16 02:00,여유,3000,3500
1268,POI106,월드컵공원,2024-04-16 03:00,여유,2500,3000
1269,POI106,월드컵공원,2024-04-16 04:00,여유,2500,3000
1270,POI106,월드컵공원,2024-04-16 05:00,여유,3000,3500
1271,POI106,월드컵공원,2024-04-16 06:00,여유,3500,4000
1272,POI107,응봉산,2024-04-15 19:00,약간 붐빔,3000,3500
1273,POI107,응봉산,2024-04-15 20:00,붐빔,3000,3500
1274,POI107,응봉산,2024-04-15 21:00,붐빔,3000,3500
1275,POI107,응봉산,2024-04-15 22:00,붐빔,3000,3500
1276,POI107,응봉산,2024-04-15 23:00,약간 붐빔,3000,3500
1277,POI107,응봉산,2024-04-16 00:00,약간 붐빔,2500,3000
1278,POI107,응봉산,2024-04-16 01:00,보통,2500,3000
1279,POI107,응봉산,2024-04-16 02:00,보통,2500,3000
1280,POI107,응봉산,2024-04-16 03:00,여유,2500,3000
1281,POI107,응봉산,2024-04-16 04:00,여유,2000,2500
1282,POI107,응봉산,2024-04-16 05:00,여유,2500,3000
1283,POI107,응봉산,2024-04-16 06:00,보통,2500,3000
1284,POI108,이촌한강공원,2024-04-15 19:00,약간 붐빔,3500,4000
1285,POI108,이촌한강공원,2024-04-15 20:00,약간 붐빔,3500,4000
1286,POI108,이촌한강공원,2024-04-15 21:00,보통,3000,3500
1287,POI108,이촌한강공원,2024-04-15 22:00,보통,2500,3000
1288,POI108,이촌한강공원,2024-04-15 23:00,여유,2500,3000
1289,POI108,이촌한강공원,2024-04-16 00:00,여유,2000,2500
1290,POI108,이촌한강공원,2024-04-16 01:00,여유,2000,2500
1291,POI108,이촌한강공원,2024-04-16 02:00,여유,1500,2000
1292,POI108,이촌한강공원,2024-04-16 03:00,여유,1500,2000
1293,POI108,이촌한강공원,2024-04-16 04:00,여유,1500,2000
1294,POI108,이촌한강공원,2024-04-16 05:00,여유,1500,2000
1295,POI108,이촌한강공원,2024-04-16 06:00,여유,2000,2500
1296,POI109,잠실종합운동장,2024-04-15 19:00,여유,2000,2500
1297,POI109,잠실종합운동장,2024-04-15 20:00,여유,2500,3000
1298,POI109,잠실종합운동장,2024-04-15 21:00,여유,2000,2500
1299,POI109,잠실종합운동장,2024-04-15 22:00,여유,2000,2500
1300,POI109,잠실종합운동장,2024-04-15 23:00,여유,1500,2000
1301,POI109,잠실종합운동장,2024-04-16 00:00,여유,1500,2000
1302,POI109,잠실종합운동장,2024-04-16 01:00,여유,1500,2000
1303,POI109,잠실종합운동장,2024-04-16 02:00,여유,1000,1500
1304,POI109,잠실종합운동장,2024-04-16 03:00,여유,1000,1500
1305,POI109,잠실종합운동장,2024-04-16 04:00,여유,1500,2000
1306,POI109,잠실종합운동장,2024-04-16 05:00,여유,1500,2000
1307,POI109,잠실종합운동장,2024-04-16 06:00,여유,2000,2500
1308,POI110,잠실한강공원,2024-04-15 19:00,보통,2500,3000
1309,POI110,잠실한강공원,2024-04-15 20:00,약간 붐빔,3000,3500
1310,POI110,잠실한강공원,2024-04-15 21:00,약간 붐빔,3000,3500
1311,POI110,잠실한강공원,2024-04-15 22:00,약간 붐빔,3000,3500
1312,POI110,잠실한강공원,2024-04-15 23:00,보통,2500,3000
1313,POI110,잠실한강공원,2024-04-16 00:00,보통,2500,3000
1314,POI110,잠실한강공원,2024-04-16 01:00,여유,2000,2500
1315,POI110,잠실한강공원,2024-04-16 02:00,여유,2000,2500
1316,POI110,잠실한강공원,2024-04-16 03:00,여유,2000,2500
1317,POI110,잠실한강공원,2024-04-16 04:00,여유,2000,2500
1318,POI110,잠실한강공원,2024-04-16 05:00,여유,2000,2500
1319,POI110,잠실한강공원,2024-04-16 06:00,보통,2500,3000
1320,POI111,잠원한강공원,2024-04-15 19:00,보통,1500,2000
1321,POI111,잠원한강공원,2024-04-15 20:00,보통,1500,2000
1322,POI111,잠원한강공원,2024-04-15 21:00,보통,1500,2000
1323,POI111,잠원한강공원,2024-04-15 22:00,보통,1000,1500
1324,POI111,잠원한강공원,2024-04-15 23:00,여유,1000,1500
1325,POI111,잠원한강공원,2024-04-16 00:00,여유,1000,1500
1326,POI111,잠원한강공원,2024-04-16 01:00,여유,800,900
1327,POI111,잠원한강공원,2024-04-16 02:00,여유,700,800
1328,POI111,잠원한강공원,2024-04-16 03:00,여유,600,700
1329,POI111,잠원한강공원,2024-04-16 04:00,여유,600,700
1330,POI111,잠원한강공원,2024-04-16 05:00,여유,600,700
1331,POI111,잠원한강공원,2024-04-16 06:00,여유,900,1000
1332,POI112,청계산,2024-04-15 19:00,여유,600,700
1333,POI112,청계산,2024-04-15 20:00,여유,600,700
1334,POI112,청계산,2024-04-15 21:00,여유,600,700
1335,POI112,청계산,2024-04-15 22:00,여유,500,600
1336,POI112,청계산,2024-04-15 23:00,여유,500,600
1337,POI112,청계산,2024-04-16 00:00,여유,500,600
1338,POI112,청계산,2024-04-16 01:00,여유,400,500
1339,POI112,청계산,2024-04-16 02:00,여유,400,500
1340,POI112,청계산,2024-04-16 03:00,여유,400,500
1341,POI112,청계산,2024-04-16 04:00,여유,400,500
1342,POI112,청계산,2024-04-16 05:00,여유,400,500
1343,POI112,청계산,2024-04-16 06:00,여유,500,600
1344,POI113,청와대,2024-04-15 19:00,여유,100,200
1345,POI113,청와대,2024-04-15 20:00,여유,0,0
1346,POI113,청와대,2024-04-15 21:00,여유,0,0
1347,POI113,청와대,2024-04-15 22:00,여유,0,0
1348,POI113,청와대,2024-04-15 23:00,여유,0,0
1349,POI113,청와대,2024-04-16 00:00,여유,0,0
1350,POI113,청와대,2024-04-16 01:00,여유,0,0
1351,POI113,청와대,2024-04-16 02:00,여유,0,0
1352,POI113,청와대,2024-04-16 03:00,여유,0,0
1353,POI113,청와대,2024-04-16 04:00,여유,0,0
1354,POI113,청와대,2024-04-16 05:00,여유,0,0
1355,POI113,청와대,2024-04-16 06:00,여유,0,0
1356,POI114,북창동 먹자골목,2024-04-15 19:00,약간 붐빔,7000,7500
1357,POI114,북창동 먹자골목,2024-04-15 20:00,보통,6000,6500
1358,POI114,북창동 먹자골목,2024-04-15 21:00,보통,4500,5000
1359,POI114,북창동 먹자골목,2024-04-15 22:00,여유,3000,3500
1360,POI114,북창동 먹자골목,2024-04-15 23:00,여유,2000,2500
1361,POI114,북창동 먹자골목,2024-04-16 00:00,여유,1000,1500
1362,POI114,북창동 먹자골목,2024-04-16 01:00,여유,900,1000
1363,POI114,북창동 먹자골목,2024-04-16 02:00,여유,700,800
1364,POI114,북창동 먹자골목,2024-04-16 03:00,여유,600,700
1365,POI114,북창동 먹자골목,2024-04-16 04:00,여유,500,600
1366,POI114,북창동 먹자골목,2024-04-16 05:00,여유,400,500
1367,POI114,북창동 먹자골목,2024-04-16 06:00,여유,500,600
1368,POI115,남대문시장,2024-04-15 19:00,보통,7500,8000
1369,POI115,남대문시장,2024-04-15 20:00,여유,5500,6000
1370,POI115,남대문시장,2024-04-15 21:00,여유,3500,4000
1371,POI115,남대문시장,2024-04-15 22:00,여유,2500,3000
1372,POI115,남대문시장,2024-04-15 23:00,여유,1500,2000
1373,POI115,남대문시장,2024-04-16 00:00,여유,1000,1500
1374,POI115,남대문시장,2024-04-16 01:00,여유,1000,1500
1375,POI115,남대문시장,2024-04-16 02:00,여유,900,1000
1376,POI115,남대문시장,2024-04-16 03:00,여유,800,900
1377,POI115,남대문시장,2024-04-16 04:00,여유,800,900
1378,POI115,남대문시장,2024-04-16 05:00,여유,800,900
1379,POI115,남대문시장,2024-04-16 06:00,여유,800,900
